inventory_date,warehouse_id,product_id,opening_stock,received_quantity,shipped_quantity,closing_stock,reorder_level
2025-09-25,WH-006,PRD-0048,9,19,0,28,9
2025-09-25,WH-006,PRD-0049,10,0,2,8,8
2025-09-25,WH-006,PRD-0050,21,0,0,21,8
2025-09-25,WH-006,PRD-0051,10,0,0,10,7
2025-09-25,WH-006,PRD-0052,12,0,0,12,7
2025-09-25,WH-006,PRD-0053,15,0,0,15,8
2025-09-25,WH-006,PRD-0054,11,0,0,11,7
2025-09-25,WH-006,PRD-0055,5,0,1,4,7
2025-09-25,WH-006,PRD-0056,22,0,0,22,8
2025-09-25,WH-006,PRD-0057,5,0,0,5,7
2025-09-25,WH-006,PRD-0058,8,0,0,8,7
2025-09-25,WH-006,PRD-0059,23,0,0,23,10
2025-09-25,WH-006,PRD-0060,0,17,0,17,8
2025-09-25,WH-006,PRD-0061,38,0,0,38,14
2025-09-25,WH-006,PRD-0062,30,0,0,30,12
2025-09-25,WH-006,PRD-0063,16,0,0,16,11
2025-09-25,WH-006,PRD-0064,17,0,0,17,10
2025-09-25,WH-006,PRD-0065,32,0,0,32,10
2025-09-25,WH-006,PRD-0066,18,0,0,18,12
2025-09-25,WH-006,PRD-0067,9,0,0,9,7
2025-09-25,WH-006,PRD-0068,11,0,0,11,9
2025-09-25,WH-006,PRD-0069,13,0,0,13,8
2025-09-25,WH-006,PRD-0070,13,0,0,13,8
2025-09-25,WH-006,PRD-0071,9,0,0,9,8
2025-09-25,WH-006,PRD-0072,13,0,1,12,10
2025-09-25,WH-006,PRD-0073,14,0,0,14,9
2025-09-25,WH-006,PRD-0074,11,0,0,11,8
2025-09-25,WH-006,PRD-0075,10,0,0,10,8
2025-09-25,WH-006,PRD-0076,19,0,0,19,9
2025-09-25,WH-006,PRD-0077,11,0,0,11,7
2025-09-25,WH-006,PRD-0078,27,0,0,27,9
2025-09-25,WH-006,PRD-0079,26,0,0,26,7
2025-09-25,WH-006,PRD-0080,26,0,0,26,7
2025-09-25,WH-006,PRD-0081,19,0,0,19,12
2025-09-25,WH-006,PRD-0082,20,0,0,20,13
2025-09-25,WH-006,PRD-0083,0,19,0,19,9
2025-09-25,WH-006,PRD-0084,19,0,0,19,11
2025-09-25,WH-006,PRD-0085,30,0,0,30,11
2025-09-25,WH-006,PRD-0086,20,0,1,19,12
2025-09-25,WH-006,PRD-0087,13,0,0,13,9
2025-09-25,WH-006,PRD-0088,11,0,0,11,8
2025-09-25,WH-006,PRD-0089,16,0,3,13,8
2025-09-25,WH-006,PRD-0090,13,0,0,13,7
2025-09-25,WH-006,PRD-0091,12,0,0,12,7
2025-09-25,WH-006,PRD-0092,19,0,0,19,9
2025-09-25,WH-006,PRD-0093,29,0,0,29,9
2025-09-25,WH-006,PRD-0094,6,0,0,6,6
2025-09-25,WH-006,PRD-0095,15,0,0,15,9
2025-09-25,WH-006,PRD-0096,12,0,0,12,8
2025-09-25,WH-006,PRD-0097,16,0,0,16,8
2025-09-25,WH-006,PRD-0098,36,0,0,36,9
2025-09-25,WH-006,PRD-0099,15,0,3,12,10
2025-09-25,WH-006,PRD-0100,23,0,0,23,8
2025-09-25,WH-006,PRD-0101,24,0,0,24,16
2025-09-25,WH-006,PRD-0102,32,0,0,32,12
2025-09-25,WH-006,PRD-0103,13,0,0,13,11
2025-09-25,WH-006,PRD-0104,24,0,0,24,9
2025-09-25,WH-006,PRD-0105,17,0,0,17,9
2025-09-25,WH-006,PRD-0106,10,0,0,10,9
2025-09-25,WH-006,PRD-0107,13,0,1,12,8
2025-09-25,WH-006,PRD-0108,15,0,0,15,9
2025-09-25,WH-006,PRD-0109,27,0,0,27,9
2025-09-25,WH-006,PRD-0110,14,0,0,14,9
2025-09-25,WH-006,PRD-0111,19,0,0,19,7
2025-09-25,WH-006,PRD-0112,14,0,0,14,7
2025-09-25,WH-006,PRD-0113,13,0,0,13,9
2025-09-25,WH-006,PRD-0114,11,0,0,11,9
2025-09-25,WH-006,PRD-0115,13,0,1,12,9
2025-09-25,WH-006,PRD-0116,32,0,0,32,9
2025-09-25,WH-006,PRD-0117,12,0,0,12,8
2025-09-25,WH-006,PRD-0118,17,0,0,17,9
2025-09-25,WH-006,PRD-0119,12,0,0,12,8
2025-09-25,WH-006,PRD-0120,11,0,1,10,8
2025-09-26,WH-001,PRD-0001,4,0,0,4,16
2025-09-26,WH-001,PRD-0002,14,35,0,49,14
2025-09-26,WH-001,PRD-0003,15,0,0,15,9
2025-09-26,WH-001,PRD-0004,32,0,0,32,9
2025-09-26,WH-001,PRD-0005,15,0,2,13,12
2025-09-26,WH-001,PRD-0006,25,0,0,25,12
2025-09-26,WH-001,PRD-0007,11,0,0,11,7
2025-09-26,WH-001,PRD-0008,11,0,0,11,7
2025-09-26,WH-001,PRD-0009,17,0,0,17,8
2025-09-26,WH-001,PRD-0010,21,0,2,19,7
2025-09-26,WH-001,PRD-0011,12,0,0,12,7
2025-09-26,WH-001,PRD-0012,13,0,1,12,9
2025-09-26,WH-001,PRD-0013,30,0,0,30,8
2025-09-26,WH-001,PRD-0014,14,0,4,10,8
2025-09-26,WH-001,PRD-0015,16,0,0,16,9
2025-09-26,WH-001,PRD-0016,25,0,0,25,8
2025-09-26,WH-001,PRD-0017,8,0,0,8,7
2025-09-26,WH-001,PRD-0018,15,0,0,15,8
2025-09-26,WH-001,PRD-0019,10,0,2,8,8
2025-09-26,WH-001,PRD-0020,12,0,0,12,8
2025-09-26,WH-001,PRD-0021,22,0,0,22,14
2025-09-26,WH-001,PRD-0022,15,0,0,15,15
2025-09-26,WH-001,PRD-0023,30,0,0,30,9
2025-09-26,WH-001,PRD-0024,9,0,0,9,9
2025-09-26,WH-001,PRD-0025,25,0,0,25,9
2025-09-26,WH-001,PRD-0026,20,0,0,20,10
2025-09-26,WH-001,PRD-0027,12,0,0,12,8
2025-09-26,WH-001,PRD-0028,26,0,0,26,7
2025-09-26,WH-001,PRD-0029,22,0,0,22,8
2025-09-26,WH-001,PRD-0030,13,0,2,11,9
2025-09-26,WH-001,PRD-0031,28,0,0,28,8
2025-09-26,WH-001,PRD-0032,22,0,0,22,7
2025-09-26,WH-001,PRD-0033,17,0,0,17,9
2025-09-26,WH-001,PRD-0034,9,0,0,9,7
2025-09-26,WH-001,PRD-0035,12,0,0,12,9
2025-09-26,WH-001,PRD-0036,21,0,0,21,7
2025-09-26,WH-001,PRD-0037,15,0,0,15,7
2025-09-26,WH-001,PRD-0038,10,0,0,10,7
2025-09-26,WH-001,PRD-0039,14,0,0,14,8
2025-09-26,WH-001,PRD-0040,12,0,3,9,8
2025-09-26,WH-001,PRD-0041,29,0,5,24,11
2025-09-26,WH-001,PRD-0042,21,0,1,20,15
2025-09-26,WH-001,PRD-0043,24,0,0,24,11
2025-09-26,WH-001,PRD-0044,38,0,0,38,10
2025-09-26,WH-001,PRD-0045,9,35,0,44,12
2025-09-26,WH-001,PRD-0046,15,0,0,15,9
2025-09-26,WH-001,PRD-0047,13,0,0,13,7
2025-09-26,WH-001,PRD-0048,25,0,0,25,8
2025-09-26,WH-001,PRD-0049,15,0,0,15,8
2025-09-26,WH-001,PRD-0050,11,0,0,11,8
2025-09-26,WH-001,PRD-0051,12,0,0,12,8
2025-09-26,WH-001,PRD-0052,20,0,0,20,8
2025-09-26,WH-001,PRD-0053,13,0,1,12,8
2025-09-26,WH-001,PRD-0054,13,0,0,13,7
2025-09-26,WH-001,PRD-0055,28,0,0,28,8
2025-09-26,WH-001,PRD-0056,13,0,0,13,9
2025-09-26,WH-001,PRD-0057,12,0,0,12,7
2025-09-26,WH-001,PRD-0058,31,0,0,31,8
2025-09-26,WH-001,PRD-0059,22,0,0,22,8
2025-09-26,WH-001,PRD-0060,15,0,0,15,8
2025-09-26,WH-001,PRD-0061,8,0,8,0,12
2025-09-26,WH-001,PRD-0062,29,0,0,29,14
2025-09-26,WH-001,PRD-0063,36,0,0,36,11
2025-09-26,WH-001,PRD-0064,17,0,0,17,11
2025-09-26,WH-001,PRD-0065,14,0,0,14,11
2025-09-26,WH-001,PRD-0066,16,0,0,16,9
2025-09-26,WH-001,PRD-0067,6,0,0,6,8
2025-09-26,WH-001,PRD-0068,17,0,0,17,9
2025-09-26,WH-001,PRD-0069,23,0,0,23,7
2025-09-26,WH-001,PRD-0070,22,0,0,22,7
2025-09-26,WH-001,PRD-0071,10,0,0,10,8
2025-09-26,WH-001,PRD-0072,17,0,0,17,9
2025-09-26,WH-001,PRD-0073,22,0,0,22,8
2025-09-26,WH-001,PRD-0074,24,0,0,24,7
2025-09-26,WH-001,PRD-0075,10,0,0,10,8
2025-09-26,WH-001,PRD-0076,39,0,0,39,9
2025-09-26,WH-001,PRD-0077,8,0,0,8,7
2025-09-26,WH-001,PRD-0078,18,0,0,18,8
2025-09-26,WH-001,PRD-0079,28,0,0,28,7
2025-09-26,WH-001,PRD-0080,13,0,0,13,7
2025-09-26,WH-001,PRD-0081,15,0,0,15,14
2025-09-26,WH-001,PRD-0082,18,0,0,18,13
2025-09-26,WH-001,PRD-0083,20,0,0,20,11
2025-09-26,WH-001,PRD-0084,13,0,0,13,9
2025-09-26,WH-001,PRD-0085,3,21,1,23,10
2025-09-26,WH-001,PRD-0086,38,0,0,38,12
2025-09-26,WH-001,PRD-0087,13,0,0,13,10
2025-09-26,WH-001,PRD-0088,13,0,0,13,9
2025-09-26,WH-001,PRD-0089,42,0,0,42,9
2025-09-26,WH-001,PRD-0090,22,0,0,22,7
2025-09-26,WH-001,PRD-0091,10,0,0,10,8
2025-09-26,WH-001,PRD-0092,24,0,0,24,9
2025-09-26,WH-001,PRD-0093,7,0,0,7,8
2025-09-26,WH-001,PRD-0094,11,0,0,11,7
2025-09-26,WH-001,PRD-0095,16,0,0,16,8
2025-09-26,WH-001,PRD-0096,11,0,0,11,8
2025-09-26,WH-001,PRD-0097,6,0,0,6,8
2025-09-26,WH-001,PRD-0098,10,0,0,10,9
2025-09-26,WH-001,PRD-0099,11,0,3,8,8
2025-09-26,WH-001,PRD-0100,15,0,0,15,9
2025-09-26,WH-001,PRD-0101,31,0,0,31,15
2025-09-26,WH-001,PRD-0102,26,0,0,26,12
2025-09-26,WH-001,PRD-0103,15,0,0,15,11
2025-09-26,WH-001,PRD-0104,21,0,0,21,12
2025-09-26,WH-001,PRD-0105,21,0,0,21,9
2025-09-26,WH-001,PRD-0106,12,0,0,12,10
2025-09-26,WH-001,PRD-0107,15,0,0,15,7
2025-09-26,WH-001,PRD-0108,8,25,0,33,9
2025-09-26,WH-001,PRD-0109,2,0,0,2,8
2025-09-26,WH-001,PRD-0110,29,0,1,28,8
2025-09-26,WH-001,PRD-0111,13,0,0,13,8
2025-09-26,WH-001,PRD-0112,11,0,0,11,7
2025-09-26,WH-001,PRD-0113,21,0,4,17,8
2025-09-26,WH-001,PRD-0114,20,0,0,20,8
2025-09-26,WH-001,PRD-0115,11,0,0,11,8
2025-09-26,WH-001,PRD-0116,8,0,0,8,8
2025-09-26,WH-001,PRD-0117,30,0,0,30,9
2025-09-26,WH-001,PRD-0118,20,0,0,20,9
2025-09-26,WH-001,PRD-0119,26,0,0,26,8
2025-09-26,WH-001,PRD-0120,10,0,0,10,9
2025-09-26,WH-002,PRD-0001,16,0,0,16,14
2025-09-26,WH-002,PRD-0002,27,0,5,22,11
2025-09-26,WH-002,PRD-0003,16,0,0,16,9
2025-09-26,WH-002,PRD-0004,15,0,0,15,9
2025-09-26,WH-002,PRD-0005,10,0,0,10,10
2025-09-26,WH-002,PRD-0006,20,0,1,19,12
2025-09-26,WH-002,PRD-0007,12,0,0,12,7
2025-09-26,WH-002,PRD-0008,15,0,0,15,7
2025-09-26,WH-002,PRD-0009,11,0,0,11,8
2025-09-26,WH-002,PRD-0010,15,0,0,15,7
2025-09-26,WH-002,PRD-0011,10,0,0,10,7
2025-09-26,WH-002,PRD-0012,8,0,0,8,9
2025-09-26,WH-002,PRD-0013,15,0,0,15,7
2025-09-26,WH-002,PRD-0014,17,0,0,17,8
2025-09-26,WH-002,PRD-0015,11,0,0,11,7
2025-09-26,WH-002,PRD-0016,15,0,0,15,8
2025-09-26,WH-002,PRD-0017,14,0,0,14,8
2025-09-26,WH-002,PRD-0018,28,0,0,28,9
2025-09-26,WH-002,PRD-0019,22,0,0,22,7
2025-09-26,WH-002,PRD-0020,5,0,0,5,7
2025-09-26,WH-002,PRD-0021,19,0,0,19,13
2025-09-26,WH-002,PRD-0022,39,0,0,39,13
2025-09-26,WH-002,PRD-0023,16,0,0,16,11
2025-09-26,WH-002,PRD-0024,13,0,0,13,11
2025-09-26,WH-002,PRD-0025,14,0,0,14,11
2025-09-26,WH-002,PRD-0026,16,0,0,16,11
2025-09-26,WH-002,PRD-0027,15,0,0,15,8
2025-09-26,WH-002,PRD-0028,8,0,0,8,7
2025-09-26,WH-002,PRD-0029,16,0,0,16,9
2025-09-26,WH-002,PRD-0030,11,0,0,11,8
2025-09-26,WH-002,PRD-0031,9,0,0,9,8
2025-09-26,WH-002,PRD-0032,9,0,0,9,7
2025-09-26,WH-002,PRD-0033,15,0,2,13,8
2025-09-26,WH-002,PRD-0034,12,0,0,12,8
2025-09-26,WH-002,PRD-0035,21,0,0,21,10
2025-09-26,WH-002,PRD-0036,13,0,0,13,7
2025-09-26,WH-002,PRD-0037,15,0,1,14,8
2025-09-26,WH-002,PRD-0038,21,0,0,21,8
2025-09-26,WH-002,PRD-0039,13,0,0,13,9
2025-09-26,WH-002,PRD-0040,12,0,0,12,9
2025-09-26,WH-002,PRD-0041,12,0,0,12,13
2025-09-26,WH-002,PRD-0042,17,0,0,17,15
2025-09-26,WH-002,PRD-0043,9,0,1,8,9
2025-09-26,WH-002,PRD-0044,15,0,0,15,10
2025-09-26,WH-002,PRD-0045,45,0,4,41,12
2025-09-26,WH-002,PRD-0046,40,0,0,40,10
2025-09-26,WH-002,PRD-0047,14,0,0,14,7
2025-09-26,WH-002,PRD-0048,9,0,0,9,9
2025-09-26,WH-002,PRD-0049,14,0,1,13,8
2025-09-26,WH-002,PRD-0050,25,0,0,25,8
2025-09-26,WH-002,PRD-0051,16,0,0,16,8
2025-09-26,WH-002,PRD-0052,3,0,0,3,7
2025-09-26,WH-002,PRD-0053,15,0,0,15,8
2025-09-26,WH-002,PRD-0054,18,0,0,18,8
2025-09-26,WH-002,PRD-0055,10,0,0,10,7
2025-09-26,WH-002,PRD-0056,13,0,0,13,8
2025-09-26,WH-002,PRD-0057,10,0,0,10,7
2025-09-26,WH-002,PRD-0058,18,12,0,30,8
2025-09-26,WH-002,PRD-0059,41,0,0,41,9
2025-09-26,WH-002,PRD-0060,15,0,0,15,10
2025-09-26,WH-002,PRD-0061,7,0,0,7,12
2025-09-26,WH-002,PRD-0062,49,0,0,49,15
2025-09-26,WH-002,PRD-0063,20,0,0,20,11
2025-09-26,WH-002,PRD-0064,23,0,0,23,12
2025-09-26,WH-002,PRD-0065,30,0,0,30,9
2025-09-26,WH-002,PRD-0066,15,0,0,15,11
2025-09-26,WH-002,PRD-0067,14,0,0,14,8
2025-09-26,WH-002,PRD-0068,14,0,0,14,10
2025-09-26,WH-002,PRD-0069,12,0,0,12,7
2025-09-26,WH-002,PRD-0070,12,0,0,12,7
2025-09-26,WH-002,PRD-0071,21,0,0,21,9
2025-09-26,WH-002,PRD-0072,28,0,0,28,9
2025-09-26,WH-002,PRD-0073,10,0,0,10,7
2025-09-26,WH-002,PRD-0074,12,0,0,12,7
2025-09-26,WH-002,PRD-0075,15,0,0,15,8
2025-09-26,WH-002,PRD-0076,13,0,0,13,9
2025-09-26,WH-002,PRD-0077,31,0,0,31,8
2025-09-26,WH-002,PRD-0078,14,0,0,14,9
2025-09-26,WH-002,PRD-0079,27,0,0,27,8
2025-09-26,WH-002,PRD-0080,15,0,0,15,8
2025-09-26,WH-002,PRD-0081,38,0,0,38,12
2025-09-26,WH-002,PRD-0082,28,0,0,28,15
2025-09-26,WH-002,PRD-0083,10,0,0,10,9
2025-09-26,WH-002,PRD-0084,17,0,0,17,9
2025-09-26,WH-002,PRD-0085,28,0,0,28,10
2025-09-26,WH-002,PRD-0086,35,0,0,35,10
2025-09-26,WH-002,PRD-0087,15,0,0,15,9
2025-09-26,WH-002,PRD-0088,15,0,0,15,9
2025-09-26,WH-002,PRD-0089,33,0,0,33,9
2025-09-26,WH-002,PRD-0090,14,0,0,14,7
2025-09-26,WH-002,PRD-0091,16,0,0,16,7
2025-09-26,WH-002,PRD-0092,11,0,0,11,8
2025-09-26,WH-002,PRD-0093,10,0,0,10,8
2025-09-26,WH-002,PRD-0094,12,0,0,12,6
2025-09-26,WH-002,PRD-0095,16,0,0,16,9
2025-09-26,WH-002,PRD-0096,22,0,0,22,7
2025-09-26,WH-002,PRD-0097,13,0,0,13,7
2025-09-26,WH-002,PRD-0098,10,0,0,10,9
2025-09-26,WH-002,PRD-0099,28,0,0,28,9
2025-09-26,WH-002,PRD-0100,27,0,0,27,8
2025-09-26,WH-002,PRD-0101,13,0,0,13,11
2025-09-26,WH-002,PRD-0102,13,0,3,10,13
2025-09-26,WH-002,PRD-0103,27,0,2,25,9
2025-09-26,WH-002,PRD-0104,19,0,0,19,11
2025-09-26,WH-002,PRD-0105,17,0,0,17,11
2025-09-26,WH-002,PRD-0106,13,19,0,32,11
2025-09-26,WH-002,PRD-0107,12,0,0,12,7
2025-09-26,WH-002,PRD-0108,20,0,0,20,7
2025-09-26,WH-002,PRD-0109,16,0,0,16,7
2025-09-26,WH-002,PRD-0110,26,0,0,26,9
2025-09-26,WH-002,PRD-0111,7,0,0,7,7
2025-09-26,WH-002,PRD-0112,12,0,0,12,8
2025-09-26,WH-002,PRD-0113,13,0,0,13,8
2025-09-26,WH-002,PRD-0114,9,0,0,9,8
2025-09-26,WH-002,PRD-0115,15,0,0,15,8
2025-09-26,WH-002,PRD-0116,20,0,0,20,10
2025-09-26,WH-002,PRD-0117,11,0,0,11,10
2025-09-26,WH-002,PRD-0118,19,0,0,19,9
2025-09-26,WH-002,PRD-0119,21,0,0,21,9
2025-09-26,WH-002,PRD-0120,12,0,0,12,8
2025-09-26,WH-003,PRD-0001,21,0,0,21,13
2025-09-26,WH-003,PRD-0002,36,0,0,36,14
2025-09-26,WH-003,PRD-0003,16,0,0,16,10
2025-09-26,WH-003,PRD-0004,12,0,0,12,12
2025-09-26,WH-003,PRD-0005,41,0,0,41,12
2025-09-26,WH-003,PRD-0006,36,0,0,36,11
2025-09-26,WH-003,PRD-0007,26,0,0,26,7
2025-09-26,WH-003,PRD-0008,14,0,0,14,7
2025-09-26,WH-003,PRD-0009,15,0,0,15,9
2025-09-26,WH-003,PRD-0010,13,0,0,13,7
2025-09-26,WH-003,PRD-0011,21,0,0,21,7
2025-09-26,WH-003,PRD-0012,15,0,0,15,9
2025-09-26,WH-003,PRD-0013,14,0,0,14,8
2025-09-26,WH-003,PRD-0014,12,0,0,12,8
2025-09-26,WH-003,PRD-0015,5,0,0,5,9
2025-09-26,WH-003,PRD-0016,10,0,0,10,8
2025-09-26,WH-003,PRD-0017,32,0,0,32,8
2025-09-26,WH-003,PRD-0018,10,0,0,10,9
2025-09-26,WH-003,PRD-0019,10,0,0,10,8
2025-09-26,WH-003,PRD-0020,21,0,0,21,8
2025-09-26,WH-003,PRD-0021,34,0,0,34,11
2025-09-26,WH-003,PRD-0022,33,0,0,33,14
2025-09-26,WH-003,PRD-0023,25,0,0,25,10
2025-09-26,WH-003,PRD-0024,23,0,0,23,10
2025-09-26,WH-003,PRD-0025,24,0,4,20,11
2025-09-26,WH-003,PRD-0026,8,0,0,8,9
2025-09-26,WH-003,PRD-0027,37,0,0,37,7
2025-09-26,WH-003,PRD-0028,10,0,0,10,7
2025-09-26,WH-003,PRD-0029,0,0,0,0,9
2025-09-26,WH-003,PRD-0030,27,0,0,27,7
2025-09-26,WH-003,PRD-0031,17,0,0,17,8
2025-09-26,WH-003,PRD-0032,12,0,0,12,8
2025-09-26,WH-003,PRD-0033,13,0,0,13,8
2025-09-26,WH-003,PRD-0034,7,0,0,7,7
2025-09-26,WH-003,PRD-0035,15,0,2,13,9
2025-09-26,WH-003,PRD-0036,11,0,0,11,9
2025-09-26,WH-003,PRD-0037,14,0,0,14,8
2025-09-26,WH-003,PRD-0038,15,0,0,15,7
2025-09-26,WH-003,PRD-0039,19,0,0,19,7
2025-09-26,WH-003,PRD-0040,19,0,0,19,10
2025-09-26,WH-003,PRD-0041,38,0,0,38,13
2025-09-26,WH-003,PRD-0042,48,0,0,48,15
2025-09-26,WH-003,PRD-0043,14,0,0,14,9
2025-09-26,WH-003,PRD-0044,28,0,0,28,12
2025-09-26,WH-003,PRD-0045,25,0,0,25,12
2025-09-26,WH-003,PRD-0046,9,20,3,26,11
2025-09-26,WH-003,PRD-0047,15,0,0,15,9
2025-09-26,WH-003,PRD-0048,7,0,0,7,8
2025-09-26,WH-003,PRD-0049,29,0,0,29,10
2025-09-26,WH-003,PRD-0050,10,0,0,10,7
2025-09-26,WH-003,PRD-0051,31,0,0,31,8
2025-09-26,WH-003,PRD-0052,15,0,1,14,7
2025-09-26,WH-003,PRD-0053,16,0,0,16,9
2025-09-26,WH-003,PRD-0054,15,0,0,15,8
2025-09-26,WH-003,PRD-0055,16,0,0,16,8
2025-09-26,WH-003,PRD-0056,10,0,0,10,7
2025-09-26,WH-003,PRD-0057,13,0,0,13,7
2025-09-26,WH-003,PRD-0058,23,0,0,23,8
2025-09-26,WH-003,PRD-0059,14,0,0,14,9
2025-09-26,WH-003,PRD-0060,20,0,0,20,10
2025-09-26,WH-003,PRD-0061,49,0,0,49,13
2025-09-26,WH-003,PRD-0062,41,0,3,38,14
2025-09-26,WH-003,PRD-0063,21,0,0,21,9
2025-09-26,WH-003,PRD-0064,19,0,0,19,9
2025-09-26,WH-003,PRD-0065,21,0,0,21,11
2025-09-26,WH-003,PRD-0066,15,0,0,15,12
2025-09-26,WH-003,PRD-0067,9,0,0,9,8
2025-09-26,WH-003,PRD-0068,23,0,0,23,8
2025-09-26,WH-003,PRD-0069,19,0,1,18,7
2025-09-26,WH-003,PRD-0070,15,0,1,14,8
2025-09-26,WH-003,PRD-0071,14,0,0,14,9
2025-09-26,WH-003,PRD-0072,24,0,0,24,8
2025-09-26,WH-003,PRD-0073,11,0,0,11,8
2025-09-26,WH-003,PRD-0074,20,0,0,20,8
2025-09-26,WH-003,PRD-0075,11,0,0,11,10
2025-09-26,WH-003,PRD-0075,11,0,0,11,10
2025-09-26,WH-003,PRD-0076,14,0,0,14,8
2025-09-26,WH-003,PRD-0077,9,0,0,9,9
2025-09-26,WH-003,PRD-0078,18,0,0,18,8
2025-09-26,WH-003,PRD-0079,10,0,3,7,8
2025-09-26,WH-003,PRD-0080,8,0,0,8,7
2025-09-26,WH-003,PRD-0081,50,0,0,50,13
2025-09-26,WH-003,PRD-0082,27,0,0,27,13
2025-09-26,WH-003,PRD-0083,21,0,0,21,11
2025-09-26,WH-003,PRD-0084,10,0,0,10,10
2025-09-26,WH-003,PRD-0085,16,0,0,16,12
2025-09-26,WH-003,PRD-0086,39,0,0,39,12
2025-09-26,WH-003,PRD-0087,14,0,0,14,10
2025-09-26,WH-003,PRD-0088,13,0,5,8,9
2025-09-26,WH-003,PRD-0089,14,0,0,14,9
2025-09-26,WH-003,PRD-0090,16,0,0,16,7
2025-09-26,WH-003,PRD-0091,16,0,0,16,8
2025-09-26,WH-003,PRD-0092,10,0,1,9,8
2025-09-26,WH-003,PRD-0093,7,27,0,34,10
2025-09-26,WH-003,PRD-0094,20,0,0,20,7
2025-09-26,WH-003,PRD-0095,12,0,0,12,8
2025-09-26,WH-003,PRD-0096,9,0,0,9,7
2025-09-26,WH-003,PRD-0097,11,0,0,11,8
2025-09-26,WH-003,PRD-0098,15,0,0,15,8
2025-09-26,WH-003,PRD-0099,15,0,0,15,8
2025-09-26,WH-003,PRD-0100,12,0,0,12,8
2025-09-26,WH-003,PRD-0101,26,0,0,26,12
2025-09-26,WH-003,PRD-0102,39,0,0,39,13
2025-09-26,WH-003,PRD-0103,11,0,0,11,10
2025-09-26,WH-003,PRD-0104,29,0,0,29,10
2025-09-26,WH-003,PRD-0105,25,0,0,25,11
2025-09-26,WH-003,PRD-0106,28,0,0,28,11
2025-09-26,WH-003,PRD-0107,12,0,5,7,8
2025-09-26,WH-003,PRD-0108,26,0,1,25,9
2025-09-26,WH-003,PRD-0109,10,0,0,10,8
2025-09-26,WH-003,PRD-0110,38,0,0,38,8
2025-09-26,WH-003,PRD-0111,21,0,0,21,7
2025-09-26,WH-003,PRD-0112,7,0,0,7,7
2025-09-26,WH-003,PRD-0113,9,0,0,9,8
2025-09-26,WH-003,PRD-0114,18,0,0,18,8
2025-09-26,WH-003,PRD-0115,15,0,0,15,9
2025-09-26,WH-003,PRD-0116,19,0,0,19,8
2025-09-26,WH-003,PRD-0117,27,0,0,27,8
2025-09-26,WH-003,PRD-0118,16,0,0,16,9
2025-09-26,WH-003,PRD-0119,32,0,0,32,10
2025-09-26,WH-003,PRD-0120,10,0,0,10,9
2025-09-26,WH-004,PRD-0001,24,0,0,24,11
2025-09-26,WH-004,PRD-0002,19,0,0,19,14
2025-09-26,WH-004,PRD-0003,41,0,0,41,12
2025-09-26,WH-004,PRD-0004,23,0,0,23,10
2025-09-26,WH-004,PRD-0005,9,23,0,32,11
2025-09-26,WH-004,PRD-0006,19,0,0,19,12
2025-09-26,WH-004,PRD-0007,8,0,0,8,7
2025-09-26,WH-004,PRD-0008,20,0,0,20,7
2025-09-26,WH-004,PRD-0009,26,0,0,26,8
2025-09-26,WH-004,PRD-0010,13,0,0,13,8
2025-09-26,WH-004,PRD-0011,16,0,0,16,7
2025-09-26,WH-004,PRD-0012,11,0,0,11,9
2025-09-26,WH-004,PRD-0013,10,0,0,10,8
2025-09-26,WH-004,PRD-0014,17,0,0,17,8
2025-09-26,WH-004,PRD-0015,7,20,2,25,8
2025-09-26,WH-004,PRD-0016,33,0,0,33,9
2025-09-26,WH-004,PRD-0017,13,0,0,13,7
2025-09-26,WH-004,PRD-0018,17,0,0,17,9
2025-09-26,WH-004,PRD-0019,11,0,0,11,8
2025-09-26,WH-004,PRD-0020,25,0,0,25,8
2025-09-26,WH-004,PRD-0021,38,0,0,38,13
2025-09-26,WH-004,PRD-0022,74,21,0,95,15
2025-09-26,WH-004,PRD-0023,12,0,0,12,10
2025-09-26,WH-004,PRD-0024,19,0,0,19,12
2025-09-26,WH-004,PRD-0025,13,0,0,13,12
2025-09-26,WH-004,PRD-0026,29,0,0,29,9
2025-09-26,WH-004,PRD-0027,10,0,1,9,8
2025-09-26,WH-004,PRD-0028,14,0,0,14,7
2025-09-26,WH-004,PRD-0029,16,0,0,16,8
2025-09-26,WH-004,PRD-0030,21,0,0,21,7
2025-09-26,WH-004,PRD-0031,13,0,0,13,7
2025-09-26,WH-004,PRD-0032,12,0,0,12,8
2025-09-26,WH-004,PRD-0033,19,0,0,19,9
2025-09-26,WH-004,PRD-0034,24,0,0,24,8
2025-09-26,WH-004,PRD-0035,3,0,0,3,9
2025-09-26,WH-004,PRD-0036,14,0,0,14,8
2025-09-26,WH-004,PRD-0037,27,0,0,27,7
2025-09-26,WH-004,PRD-0038,13,0,0,13,7
2025-09-26,WH-004,PRD-0039,9,0,0,9,8
2025-09-26,WH-004,PRD-0040,22,0,0,22,8
2025-09-26,WH-004,PRD-0041,29,0,0,29,11
2025-09-26,WH-004,PRD-0042,23,0,17,6,14
2025-09-26,WH-004,PRD-0043,11,0,0,11,9
2025-09-26,WH-004,PRD-0044,12,0,0,12,10
2025-09-26,WH-004,PRD-0045,24,0,0,24,10
2025-09-26,WH-004,PRD-0046,23,0,0,23,9
2025-09-26,WH-004,PRD-0047,13,0,0,13,8
