order_id,customer_id,product_id,warehouse_id,order_date,promised_delivery_date,order_status,order_quantity,unit_price_eur,discount_pct,order_value_eur,sales_channel
ORD-004499,CUST-02319,PRD-0112,WH-002,2026-05-09,2026-05-13,Delivered,3,35.02,0.0413,100.72,Online Store
ORD-004500,CUST-03929,PRD-0021,WH-003,2026-07-09,2026-07-13,Delivered,1,45.05,0.0594,42.37,Online Store
ORD-004501,CUST-00517,PRD-0025,WH-003,2025-11-12,2025-11-15,Delivered,1,56.55,0.0357,54.53,Online Store
ORD-004502,CUST-01049,PRD-0064,WH-001,2025-09-23,2025-09-27,Delivered,8,77.37,0.0886,564.12,Online Store
ORD-004503,CUST-01745,PRD-0095,WH-002,2026-04-16,2026-04-19,Delivered,1,23.45,0.0551,22.16,EDI
ORD-004504,CUST-01464,PRD-0088,WH-001,2026-07-04,2026-07-07,Delivered,1,11.54,0.0218,11.29,Marketplace
ORD-004505,CUST-03296,PRD-0079,WH-001,2026-04-30,2026-05-05,Delivered,1,96.75,0.0478,92.13,Marketplace
ORD-004506,CUST-01949,PRD-0025,WH-004,2025-09-08,2025-09-11,Delivered,1,56.55,0.0307,54.81,Marketplace
ORD-004507,CUST-02436,PRD-0013,WH-004,2026-01-08,2026-01-13,Delivered,3,94.06,0.0273,274.48,Marketplace
ORD-004508,CUST-02161,PRD-0082,WH-001,2026-07-25,2026-07-27,Delivered,1,8.10,0.0554,7.65,Online Store
ORD-004509,CUST-02319,PRD-0011,WH-004,2026-04-24,2026-04-28,Delivered,1,62.90,0.0361,60.63,Online Store
ORD-004510,CUST-02733,PRD-0076,WH-004,2025-11-08,2025-11-10,Delivered,1,82.48,0.0379,79.35,Online Store
ORD-004511,CUST-03000,PRD-0035,WH-003,2025-10-17,2025-10-20,Delivered,1,53.36,0.0225,52.16,Online Store
ORD-004512,CUST-01871,PRD-0035,WH-003,2026-05-10,2026-05-12,Delivered,1,53.36,0.0404,51.20,Online Store
ORD-004513,CUST-02667,PRD-0092,WH-005,2026-04-08,2026-04-11,Delivered,3,9.28,0.0788,25.65,Sales Desk
ORD-004514,CUST-03509,PRD-0085,WH-004,2026-04-02,2026-04-06,Delivered,1,18.98,0.0315,18.38,Online Store
ORD-004515,CUST-00653,PRD-0024,WH-004,2026-05-12,2026-05-16,Delivered,1,49.16,0.0277,47.80,Marketplace
ORD-004516,CUST-01264,PRD-0051,WH-003,2025-11-20,2025-11-23,Delivered,1,23.03,0.0300,22.34,Online Store
ORD-004517,CUST-03958,PRD-0036,WH-003,2026-01-16,2026-01-19,Delivered,1,56.69,0.0358,54.66,Online Store
ORD-004518,CUST-01564,PRD-0102,WH-003,2026-04-22,2026-04-25,Delivered,3,16.81,0.0777,46.51,Online Store
ORD-004519,CUST-03880,PRD-0018,WH-005,2026-03-27,2026-03-31,Delivered,3,121.00,0.0159,357.23,Marketplace
ORD-004520,CUST-02080,PRD-0117,WH-004,2026-04-23,2026-04-29,Delivered,1,18.87,0.0172,18.55,Online Store
ORD-004521,CUST-02909,PRD-0085,WH-002,2026-02-06,2026-02-11,Delivered,1,18.98,0.0597,17.85,Online Store
ORD-004522,CUST-01451,PRD-0020,WH-003,2026-08-26,2026-08-30,Delivered,3,154.58,0.0423,444.12,Sales Desk
ORD-004523,CUST-02176,PRD-0002,WH-003,2026-02-27,2026-03-03,Delivered,1,112.30,0.0404,107.76,Online Store
ORD-004524,CUST-01662,PRD-0106,WH-003,2026-08-18,2026-08-22,Delivered,2,26.75,0.0255,52.14,Marketplace
ORD-004525,CUST-00144,PRD-0036,WH-001,2025-12-03,2025-12-09,Delivered,1,56.69,0.0269,55.17,Marketplace
ORD-004526,CUST-00431,PRD-0110,WH-003,2025-12-12,2025-12-18,Delivered,4,21.36,0.0577,80.51,Sales Desk
ORD-004527,CUST-03767,PRD-0003,WH-003,2026-04-18,2026-04-22,Delivered,1,146.25,0.0284,142.10,Online Store
ORD-004528,CUST-03862,PRD-0060,WH-001,2026-01-09,2026-01-12,Delivered,2,10.74,0.0300,20.84,Online Store
ORD-004529,CUST-00833,PRD-0094,WH-006,2025-12-28,2026-01-02,Delivered,3,10.11,0.0282,29.47,Online Store
ORD-004530,CUST-00110,PRD-0058,WH-006,2025-10-15,2025-10-19,Delivered,1,11.53,0.0701,10.72,EDI
ORD-004531,CUST-03630,PRD-0081,WH-001,2025-11-13,2025-11-16,Delivered,1,14.75,0.0526,13.97,Online Store
ORD-004532,CUST-03548,PRD-0037,WH-001,2026-08-25,2026-08-29,Delivered,1,48.33,0.0065,48.02,EDI
ORD-004533,CUST-00951,PRD-0088,WH-006,2025-10-23,2025-10-27,Delivered,4,11.54,0.0102,45.69,Online Store
ORD-004534,CUST-00492,PRD-0012,WH-001,2025-11-19,2025-11-22,Delivered,3,105.16,0.0514,299.26,Online Store
ORD-004535,CUST-03249,PRD-0086,WH-005,2025-12-23,2025-12-26,Delivered,6,15.51,0.0584,87.63,EDI
ORD-004536,CUST-02577,PRD-0104,WH-003,2026-05-02,2026-05-06,Delivered,8,23.77,0.0915,172.76,Sales Desk
ORD-004537,CUST-02502,PRD-0023,WH-004,2026-05-12,2026-05-15,Delivered,2,56.17,0.0486,106.88,Online Store
ORD-004538,CUST-01062,PRD-0006,WH-002,2026-05-08,2026-05-13,Delivered,1,85.22,0.0364,82.12,Online Store
ORD-004539,CUST-01704,PRD-0102,WH-002,2026-06-13,2026-06-15,Delivered,3,16.81,0.0539,47.71,Sales Desk
ORD-004540,CUST-00499,PRD-0077,WH-004,2026-08-19,2026-08-22,On Hold,1,72.64,0.0105,71.88,EDI
ORD-004541,CUST-00057,PRD-0039,WH-002,2026-01-20,2026-01-24,Delivered,8,21.95,0.1159,155.25,Sales Desk
ORD-004542,CUST-00343,PRD-0047,WH-001,2025-12-08,2025-12-11,Delivered,2,21.89,0.0779,40.37,EDI
ORD-004543,CUST-01872,PRD-0004,WH-003,2026-06-19,2026-06-23,Delivered,1,164.08,0.0351,158.32,Online Store
ORD-004544,CUST-01743,PRD-0079,WH-003,2026-01-31,2026-02-04,Delivered,3,96.75,0.0491,276.00,Sales Desk
ORD-004545,CUST-03166,PRD-0018,WH-001,2025-12-05,2025-12-10,Delivered,2,121.00,0.0585,227.84,Online Store
ORD-004546,CUST-01911,PRD-0019,WH-003,2025-12-19,2025-12-23,Delivered,1,138.93,0.0479,132.28,Online Store
ORD-004547,CUST-01141,PRD-0088,WH-001,2025-09-19,2025-09-22,Delivered,1,11.54,0.0538,10.92,Marketplace
ORD-004548,CUST-01060,PRD-0050,WH-006,2026-06-15,2026-06-20,Delivered,1,14.55,0.0412,13.95,Online Store
ORD-004549,CUST-03477,PRD-0112,WH-005,2025-09-21,2025-09-24,Delivered,4,35.02,0.0903,127.43,Online Store
ORD-004550,CUST-01305,PRD-0043,WH-001,2025-12-21,2025-12-26,Delivered,3,23.93,0.0414,68.82,EDI
ORD-004551,CUST-02776,PRD-0023,WH-002,2026-08-30,2026-09-04,In Transit,2,56.17,0.0509,106.62,Marketplace
ORD-004552,CUST-03657,PRD-0046,WH-003,2026-06-25,2026-06-28,Delivered,3,27.94,0.0599,78.80,Marketplace
ORD-004553,CUST-00768,PRD-0063,WH-006,2025-09-15,2025-09-19,Delivered,3,33.68,0.1107,89.85,Sales Desk
ORD-004554,CUST-00322,PRD-0088,WH-003,2026-06-08,2026-06-12,Delivered,3,11.54,0.0174,34.02,Online Store
ORD-004555,CUST-03979,PRD-0104,WH-001,2025-12-12,2025-12-14,Delivered,6,23.77,0.0612,133.89,Marketplace
ORD-004556,CUST-00586,PRD-0078,WH-004,2026-04-14,2026-04-16,Delivered,1,38.69,0.0559,36.53,EDI
ORD-004557,CUST-02769,PRD-0015,WH-002,2026-03-30,2026-04-01,Delivered,2,65.82,0.0279,127.97,Online Store
ORD-004558,CUST-03756,PRD-0114,WH-006,2025-09-01,2025-09-05,Delivered,2,39.41,0.0558,74.42,Online Store
ORD-004559,CUST-03855,PRD-0095,WH-005,2025-10-01,2025-10-06,Delivered,2,23.45,0.0034,46.74,Online Store
ORD-004560,CUST-00794,PRD-0097,WH-001,2026-06-12,2026-06-15,Delivered,1,12.37,0.0354,11.93,Marketplace
ORD-004561,CUST-02824,PRD-0061,WH-004,2025-11-14,2025-11-17,Delivered,3,55.56,0.0564,157.28,Sales Desk
ORD-004562,CUST-03160,PRD-0014,WH-004,2026-06-06,2026-06-10,Delivered,2,102.60,0.0431,196.36,Online Store
ORD-004563,CUST-03626,PRD-0041,WH-005,2025-12-28,2025-12-30,Cancelled,1,35.10,0.0150,34.57,Online Store
ORD-004564,CUST-03656,PRD-0044,WH-004,2025-12-11,2025-12-16,Delivered,1,9.77,0.0390,9.39,Marketplace
ORD-004565,CUST-03749,PRD-0105,WH-004,2025-09-03,2025-09-07,Delivered,2,26.75,0.0191,52.48,Sales Desk
ORD-004566,CUST-02694,PRD-0099,WH-001,2025-10-07,2025-10-12,Delivered,1,16.51,0.0437,15.79,Online Store
ORD-004567,CUST-01759,PRD-0012,WH-003,2026-04-19,2026-04-22,Delivered,3,105.16,0.0364,304.00,Sales Desk
ORD-004568,CUST-01575,PRD-0010,WH-001,2026-05-05,2026-05-08,Cancelled,5,109.34,0.0696,508.65,Online Store
ORD-004569,CUST-01879,PRD-0001,WH-002,2025-10-04,2025-10-08,Delivered,1,121.54,0.0107,120.24,Online Store
ORD-004570,CUST-02219,PRD-0082,WH-003,2026-07-09,2026-07-11,Delivered,1,8.10,0.0335,7.83,EDI
ORD-004571,CUST-02190,PRD-0062,WH-004,2026-02-24,2026-02-28,Processing,1,87.71,0.0590,82.54,Online Store
ORD-004572,CUST-03794,PRD-0082,WH-003,2026-01-14,2026-01-17,Delivered,1,8.10,0.0083,8.03,Marketplace
ORD-004573,CUST-00409,PRD-0016,WH-006,2025-10-10,2025-10-15,Delivered,1,140.26,0.0017,140.02,EDI
ORD-004574,CUST-01284,PRD-0005,WH-005,2025-12-15,2025-12-19,Delivered,1,89.11,0.0162,87.67,Online Store
ORD-004575,CUST-00525,PRD-0033,WH-005,2026-02-24,2026-02-28,Delivered,10,34.77,0.0851,318.11,EDI
ORD-004576,CUST-00300,PRD-0066,WH-005,2026-04-03,2026-04-06,Delivered,4,49.55,0.0989,178.60,Sales Desk
ORD-004577,CUST-00362,PRD-0042,WH-002,2026-07-09,2026-07-12,Delivered,1,37.14,0.0259,36.18,Online Store
ORD-004578,CUST-01785,PRD-0102,WH-001,2026-03-11,2026-03-14,Delivered,4,16.81,0.0251,65.55,Online Store
ORD-004579,CUST-03398,PRD-0082,WH-003,2026-03-08,2026-03-13,Delivered,2,8.10,0.0506,15.38,Sales Desk
ORD-004580,CUST-00054,PRD-0072,WH-006,2026-08-04,2026-08-09,Cancelled,3,89.50,0.0164,264.10,Online Store
ORD-004581,CUST-03886,PRD-0052,WH-005,2026-03-09,2026-03-14,Delivered,2,25.55,0.0362,49.25,Online Store
ORD-004582,CUST-01684,PRD-0101,WH-001,2026-04-08,2026-04-12,Delivered,3,13.77,0.0583,38.90,EDI
ORD-004583,CUST-00430,PRD-0005,WH-001,2025-12-24,2025-12-29,Delivered,2,89.11,0.0137,175.78,Marketplace
ORD-004584,CUST-01091,PRD-0017,WH-004,2026-06-24,2026-06-27,Delivered,1,164.44,0.0157,161.86,Online Store
ORD-004585,CUST-00516,PRD-0070,WH-004,2026-08-25,2026-08-29,In Transit,1,73.04,0.0391,70.18,Online Store
ORD-004586,CUST-00409,PRD-0005,WH-006,2026-08-07,2026-08-10,Delivered,3,89.11,0.0213,261.64,Online Store
ORD-004587,CUST-01032,PRD-0089,WH-003,2026-08-13,2026-08-17,Delivered,1,19.45,0.0182,19.10,Online Store
ORD-004588,CUST-00644,PRD-0088,WH-003,2025-09-18,2025-09-23,Delivered,8,11.54,0.1182,81.41,Sales Desk
ORD-004589,CUST-03188,PRD-0077,WH-004,2026-05-21,2026-05-23,Delivered,2,72.64,0.0477,138.35,Online Store
ORD-004590,CUST-03220,PRD-0034,WH-006,2026-01-12,2026-01-16,Delivered,2,79.96,0.0588,150.52,Online Store
ORD-004591,CUST-03505,PRD-0064,WH-004,2026-03-23,2026-03-26,Delivered,3,77.37,0.0315,224.80,Marketplace
ORD-004592,CUST-02743,PRD-0083,WH-001,2025-12-18,2025-12-23,Delivered,3,20.52,0.0582,57.98,Online Store
ORD-004593,CUST-03829,PRD-0103,WH-002,2026-02-21,2026-02-26,Delivered,1,31.55,0.0400,30.29,EDI
ORD-004594,CUST-03075,PRD-0014,WH-003,2025-11-18,2025-11-21,Delivered,2,102.60,0.0494,195.06,Marketplace
ORD-004595,CUST-01995,PRD-0053,WH-004,2025-11-20,2025-11-23,Delivered,15,9.64,0.0806,132.95,Marketplace
ORD-004596,CUST-02331,PRD-0031,WH-006,2026-04-22,2026-04-27,Delivered,1,71.57,0.0260,69.71,Online Store
ORD-004597,CUST-02993,PRD-0105,WH-005,2025-12-05,2025-12-10,Delivered,10,26.75,0.0513,253.78,EDI
ORD-004598,CUST-00345,PRD-0067,WH-003,2026-02-13,2026-02-16,Delivered,3,98.98,0.0577,279.81,Sales Desk
ORD-004599,CUST-00829,PRD-0002,WH-004,2026-02-02,2026-02-06,Delivered,1,112.30,0.0244,109.56,Online Store
ORD-004600,CUST-01735,PRD-0026,WH-003,2025-12-14,2025-12-17,Delivered,2,33.53,0.0212,65.64,EDI
ORD-004601,CUST-02038,PRD-0062,WH-004,2026-06-23,2026-06-27,Delivered,2,87.71,0.0335,169.54,Online Store
ORD-004602,CUST-01830,PRD-0116,WH-004,2025-12-04,2025-12-06,Delivered,1,32.75,0.0372,31.53,Sales Desk
ORD-004603,CUST-03637,PRD-0081,WH-001,2025-11-04,2025-11-07,Delivered,2,14.75,0.0562,27.84,Online Store
ORD-004604,CUST-00453,PRD-0014,WH-001,2026-02-21,2026-02-24,Delivered,2,102.60,0.0242,200.23,Sales Desk
ORD-004605,CUST-02152,PRD-0003,WH-006,2025-12-19,2025-12-22,Delivered,1,146.25,0.0196,143.38,Online Store
ORD-004606,CUST-02566,PRD-0106,WH-003,2025-09-21,2025-09-25,Delivered,1,26.75,0.0385,25.72,Sales Desk
ORD-004607,CUST-03719,PRD-0041,WH-003,2025-12-23,2025-12-28,Delivered,1,35.10,0.0197,34.41,Marketplace
ORD-004608,CUST-03560,PRD-0075,WH-002,2026-03-29,2026-04-01,Delivered,2,39.53,0.0916,71.82,Online Store
ORD-004609,CUST-00678,PRD-0021,WH-001,2025-09-04,2025-09-06,Delivered,1,45.05,0.0111,44.55,Online Store
ORD-004610,CUST-03168,PRD-0099,WH-006,2026-03-17,2026-03-21,Delivered,3,16.51,0.0253,48.28,EDI
ORD-004611,CUST-00552,PRD-0038,WH-002,2026-07-12,2026-07-16,Delivered,1,41.29,0.0399,39.64,EDI
ORD-004612,CUST-01827,PRD-0003,WH-003,2025-11-22,2025-11-25,Delivered,5,146.25,0.0460,697.61,EDI
ORD-004613,CUST-03266,PRD-0085,WH-001,2025-11-22,2025-11-26,Delivered,3,18.98,0.0315,55.15,EDI
ORD-004614,CUST-02274,PRD-0008,WH-005,2025-12-30,2026-01-04,Delivered,1,151.85,0.0246,148.11,EDI
ORD-004615,CUST-02531,PRD-0023,WH-002,2026-02-18,2026-02-21,Delivered,2,56.17,0.0665,104.87,EDI
ORD-004616,CUST-01533,PRD-0076,WH-006,2026-01-08,2026-01-12,Delivered,1,82.48,0.0145,81.28,Sales Desk
ORD-004617,CUST-00632,PRD-0096,WH-004,2025-11-10,2025-11-13,Delivered,2,19.73,0.0521,37.40,EDI
ORD-004618,CUST-01592,PRD-0044,WH-004,2026-02-18,2026-02-21,Delivered,2,9.77,0.0377,18.80,Online Store
ORD-004619,CUST-01248,PRD-0078,WH-001,2026-06-19,2026-06-23,Delivered,2,38.69,0.0033,77.12,Online Store
ORD-004620,CUST-02730,PRD-0104,WH-006,2025-12-18,2025-12-21,Delivered,1,23.77,0.0260,23.15,Marketplace
ORD-004621,CUST-01079,PRD-0042,WH-004,2026-04-23,2026-04-27,Delivered,5,37.14,0.0537,175.73,Online Store
ORD-004622,CUST-03026,PRD-0001,WH-003,2025-12-01,2025-12-05,Delivered,1,121.54,0.0061,120.80,Online Store
ORD-004623,CUST-01825,PRD-0018,WH-005,2026-03-26,2026-03-29,Delivered,3,121.00,0.0812,333.52,Sales Desk
ORD-004624,CUST-00052,PRD-0003,WH-006,2026-04-21,2026-04-24,Delivered,1,146.25,0.0222,143.00,EDI
ORD-004625,CUST-00912,PRD-0112,WH-006,2025-12-27,2025-12-30,Delivered,2,35.02,0.0454,66.86,EDI
ORD-004626,CUST-00037,PRD-0001,WH-003,2026-08-06,2026-08-08,Delivered,1,121.54,0.0021,121.28,Online Store
ORD-004627,CUST-00164,PRD-0056,WH-006,2025-11-12,2025-11-17,Delivered,1,23.87,0.0002,23.87,Marketplace
ORD-004628,CUST-03873,PRD-0024,WH-004,2025-11-24,2025-11-28,Delivered,2,49.16,0.0250,95.86,Online Store
ORD-004629,CUST-02506,PRD-0092,WH-002,2026-05-16,2026-05-20,Delivered,2,9.28,0.0129,18.32,Online Store
ORD-004630,CUST-01766,PRD-0022,WH-005,2026-06-17,2026-06-19,Delivered,1,43.91,0.0206,43.01,Online Store
ORD-004631,CUST-03426,PRD-0056,WH-003,2025-10-23,2025-10-26,Delivered,4,23.87,0.0570,90.04,Online Store
ORD-004632,CUST-00572,PRD-0058,WH-003,2026-03-24,2026-03-27,Delivered,1,11.53,0.0396,11.07,Online Store
ORD-004633,CUST-01899,PRD-0023,WH-004,2026-06-18,2026-06-22,Delivered,8,56.17,0.0926,407.75,Online Store
ORD-004634,CUST-01899,PRD-0043,WH-005,2026-07-17,2026-07-22,Delivered,8,23.93,0.0770,176.70,EDI
ORD-004635,CUST-03793,PRD-0021,WH-002,2026-08-14,2026-08-18,Delivered,8,45.05,0.1012,323.93,EDI
ORD-004636,CUST-02973,PRD-0064,WH-003,2026-04-02,2026-04-06,Delivered,2,77.37,0.0432,148.06,Online Store
ORD-004637,CUST-02777,PRD-0017,WH-005,2026-05-05,2026-05-07,Delivered,1,164.44,0.0531,155.71,Online Store
ORD-004638,CUST-02762,PRD-0036,WH-001,2026-06-16,2026-06-19,Delivered,2,56.69,0.0549,107.16,EDI
ORD-004639,CUST-03584,PRD-0028,WH-002,2025-11-16,2025-11-20,Delivered,1,72.89,0.0026,72.70,Online Store
ORD-004640,CUST-01994,PRD-0005,WH-005,2025-12-16,2025-12-20,Delivered,15,89.11,0.1198,1176.52,EDI
ORD-004641,CUST-02594,PRD-0014,WH-006,2026-08-08,2026-08-12,Delivered,1,102.60,0.0284,99.69,Marketplace
ORD-004642,CUST-03981,PRD-0003,WH-002,2026-07-07,2026-07-11,Delivered,1,146.25,0.0057,145.42,Online Store
ORD-004643,CUST-02017,PRD-0081,WH-003,2026-05-17,2026-05-23,Delivered,6,14.75,0.0610,83.10,Marketplace
ORD-004644,CUST-01064,PRD-0045,WH-004,2026-01-21,2026-01-26,On Hold,3,17.66,0.0416,50.78,Online Store
ORD-004645,CUST-00854,PRD-0103,WH-003,2026-08-10,2026-08-13,Delivered,1,31.55,0.0199,30.92,EDI
ORD-004646,CUST-03930,PRD-0086,WH-006,2026-03-23,2026-03-27,Delivered,2,15.51,0.0753,28.68,Marketplace
ORD-004647,CUST-01538,PRD-0086,WH-005,2026-04-03,2026-04-06,Delivered,1,15.51,0.0087,15.38,Online Store
ORD-004648,CUST-00361,PRD-0093,WH-005,2025-11-06,2025-11-09,Delivered,3,12.32,0.0750,34.19,Sales Desk
ORD-004649,CUST-02076,PRD-0010,WH-002,2025-10-30,2025-11-03,Delivered,3,109.34,0.0585,308.83,Online Store
ORD-004650,CUST-00528,PRD-0024,WH-003,2026-07-15,2026-07-19,Cancelled,20,49.16,0.1046,880.36,EDI
ORD-004651,CUST-02598,PRD-0002,WH-002,2025-09-25,2025-09-28,Delivered,2,112.30,0.0331,217.17,EDI
ORD-004652,CUST-02989,PRD-0005,WH-002,2025-12-26,2025-12-29,Delivered,4,89.11,0.0865,325.61,EDI
ORD-004653,CUST-02105,PRD-0021,WH-003,2025-10-27,2025-11-01,Delivered,1,45.05,0.0145,44.40,Online Store
ORD-004654,CUST-00346,PRD-0022,WH-004,2025-12-24,2025-12-29,Delivered,1,43.91,0.0532,41.57,Online Store
ORD-004655,CUST-00224,PRD-0117,WH-003,2026-03-06,2026-03-08,Delivered,4,18.87,0.0825,69.25,Sales Desk
ORD-004656,CUST-02771,PRD-0064,WH-002,2025-11-05,2025-11-09,Delivered,3,77.37,0.0708,215.68,Sales Desk
ORD-004657,CUST-00751,PRD-0006,WH-003,2026-08-16,2026-08-21,Delivered,3,85.22,0.0751,236.46,EDI
ORD-004658,CUST-02461,PRD-0103,WH-003,2026-08-17,2026-08-21,Delivered,2,31.55,0.0034,62.89,Online Store
ORD-004659,CUST-02055,PRD-0033,WH-002,2025-09-18,2025-09-22,Delivered,1,34.77,0.0131,34.31,Online Store
ORD-004660,CUST-00313,PRD-0006,WH-006,2026-02-20,2026-02-24,Delivered,6,85.22,0.1138,453.13,EDI
ORD-004661,CUST-00958,PRD-0115,WH-001,2025-09-30,2025-10-05,Delivered,1,18.50,0.0227,18.08,Online Store
ORD-004662,CUST-01824,PRD-0086,WH-002,2026-04-29,2026-05-02,Delivered,2,15.51,0.0591,29.19,Online Store
ORD-004663,CUST-00151,PRD-0116,WH-004,2025-10-23,2025-10-25,Delivered,1,32.75,0.0254,31.92,Marketplace
ORD-004664,CUST-01735,PRD-0063,WH-001,2026-02-16,2026-02-19,Delivered,2,33.68,0.0786,62.07,EDI
ORD-004665,CUST-00953,PRD-0103,WH-001,2026-02-11,2026-02-14,Delivered,2,31.55,0.0542,59.68,Marketplace
ORD-004666,CUST-01031,PRD-0061,WH-002,2025-12-02,2025-12-05,Delivered,2,55.56,0.0241,108.44,Sales Desk
ORD-004667,CUST-01318,PRD-0081,WH-001,2026-01-19,2026-01-22,Delivered,1,14.75,0.0575,13.90,Marketplace
ORD-004668,CUST-01389,PRD-0010,WH-002,2026-01-05,2026-01-11,Delivered,1,109.34,0.0587,102.92,Online Store
ORD-004669,CUST-03608,PRD-0118,WH-004,2025-10-01,2025-10-05,Delivered,1,21.02,0.0419,20.14,EDI
ORD-004670,CUST-02386,PRD-0051,WH-002,2025-09-25,2025-09-28,Delivered,1,23.03,0.0193,22.59,EDI
ORD-004671,CUST-02347,,WH-002,2025-10-09,2025-10-12,Delivered,1,13.77,0.0372,13.26,Sales Desk
ORD-004672,CUST-03553,PRD-0102,WH-001,2025-12-02,2025-12-06,Delivered,1,16.81,0.0286,16.33,Online Store
ORD-004673,CUST-01651,PRD-0107,WH-001,2026-01-14,2026-01-17,Delivered,4,25.00,0.0360,96.40,Sales Desk
ORD-004674,CUST-00909,PRD-0120,WH-004,2026-08-24,2026-08-28,Delivered,1,25.17,0.0061,25.02,Online Store
ORD-004675,CUST-00052,PRD-0103,WH-002,2025-10-14,2025-10-17,Delivered,3,31.55,0.0161,93.13,Online Store
ORD-004676,CUST-00636,PRD-0086,WH-003,2025-12-24,2025-12-27,Delivered,2,15.51,0.0324,30.01,EDI
ORD-004677,CUST-00770,PRD-0082,WH-001,2026-03-10,2026-03-13,Delivered,4,8.10,0.0649,30.30,Sales Desk
ORD-004678,CUST-03113,PRD-0101,WH-001,2025-12-19,2025-12-22,Delivered,2,13.77,0.0210,26.96,Online Store
ORD-004679,CUST-00775,PRD-0088,WH-006,2026-04-01,2026-04-05,Delivered,2,11.54,0.0565,21.78,Online Store
ORD-004680,CUST-00095,PRD-0008,WH-003,2026-07-13,2026-07-15,Delivered,1,151.85,0.0497,144.30,EDI
ORD-004681,CUST-01141,PRD-0022,WH-004,2026-05-24,2026-05-28,Delivered,1,43.91,0.0163,43.19,Online Store
ORD-004682,CUST-01038,PRD-0032,WH-003,2026-08-13,2026-08-16,In Transit,1,65.17,0.0419,62.44,EDI
ORD-004683,CUST-02985,PRD-0041,WH-004,2025-11-25,2025-11-27,Delivered,4,35.10,0.0588,132.14,Sales Desk
ORD-004684,CUST-00665,PRD-0026,WH-003,2025-10-31,2025-11-03,Delivered,20,33.53,0.1095,597.17,Marketplace
ORD-004685,CUST-01924,PRD-0027,WH-005,2026-04-12,2026-04-16,Delivered,1,30.85,0.0084,30.59,Online Store
ORD-004686,CUST-01282,PRD-0085,WH-003,2025-10-07,2025-10-10,Delivered,4,18.98,0.0530,71.90,Online Store
ORD-004687,CUST-03409,PRD-0097,WH-004,2026-05-17,2026-05-20,Delivered,1,12.37,0.0137,12.20,Online Store
ORD-004688,CUST-01891,PRD-0043,WH-004,2026-05-13,2026-05-16,Delivered,3,23.93,0.0342,69.33,EDI
ORD-004689,CUST-02270,PRD-0023,WH-002,2026-08-31,2026-09-03,In Transit,2,56.17,0.0225,109.81,EDI
ORD-004690,CUST-02659,PRD-0101,WH-002,2025-12-27,2025-12-31,Delivered,1,13.77,0.0349,13.29,Sales Desk
ORD-004691,CUST-02931,PRD-0020,WH-004,2026-08-17,2026-08-21,Delivered,2,154.58,0.0330,298.96,Sales Desk
ORD-004692,CUST-03204,PRD-0008,WH-001,2025-09-15,2025-09-20,Delivered,2,151.85,0.0245,296.26,EDI
ORD-004693,CUST-02355,PRD-0003,WH-004,2026-06-10,2026-06-12,Delivered,1,146.25,0.0994,131.71,Sales Desk
ORD-004694,CUST-03489,PRD-0021,WH-004,2026-07-24,2026-07-28,Delivered,2,45.05,0.0066,89.51,Online Store
ORD-004695,CUST-00764,PRD-0004,WH-002,2025-12-09,2025-12-14,Delivered,1,164.08,0.0115,162.19,Marketplace
ORD-004696,CUST-01737,PRD-0064,WH-004,2026-03-08,2026-03-12,Delivered,2,77.37,0.0160,152.26,Online Store
ORD-004697,CUST-00036,PRD-0019,WH-005,2026-01-20,2026-01-22,Delivered,1,138.93,0.0248,135.48,Online Store
ORD-004698,CUST-00005,PRD-0046,WH-006,2026-02-04,2026-02-07,Delivered,2,27.94,0.0214,54.68,Online Store
ORD-004699,CUST-00418,PRD-0061,WH-006,2026-04-15,2026-04-19,Delivered,2,55.56,0.0134,109.63,Online Store
ORD-004700,CUST-00570,PRD-0053,WH-002,2025-10-23,2025-10-28,Delivered,6,9.64,0.0768,53.40,Marketplace
ORD-004701,CUST-00178,PRD-0033,WH-003,2025-10-15,2025-10-18,Delivered,2,34.77,0.0169,68.36,Marketplace
ORD-004702,CUST-00228,PRD-0004,WH-002,2026-01-13,2026-01-17,Delivered,2,164.08,0.0785,302.40,Sales Desk
ORD-004703,CUST-03355,PRD-0048,WH-005,2026-04-26,2026-04-30,Delivered,1,30.88,0.0440,29.52,Marketplace
ORD-004704,CUST-00719,PRD-0001,WH-004,2025-10-08,2025-10-11,Delivered,2,121.54,0.0420,232.87,Online Store
ORD-004705,CUST-01536,PRD-0078,WH-005,2026-08-03,2026-08-07,Delivered,1,38.69,0.0080,38.38,EDI
ORD-004706,CUST-03317,PRD-0029,WH-001,2025-12-29,2026-01-02,Delivered,2,34.84,0.0433,66.66,Sales Desk
ORD-004707,CUST-00813,PRD-0016,WH-002,2026-04-13,2026-04-18,Delivered,1,140.26,0.0358,135.24,Online Store
ORD-004708,CUST-02599,PRD-0035,WH-004,2025-09-25,2025-09-29,Delivered,5,53.36,0.0323,258.18,Marketplace
ORD-004709,CUST-01462,PRD-0066,WH-001,2025-12-23,2025-12-27,Delivered,1,49.55,0.0240,48.36,EDI
ORD-004710,CUST-03214,PRD-0083,WH-005,2026-03-09,2026-03-13,Delivered,2,20.52,0.0275,39.91,Online Store
ORD-004711,CUST-00449,PRD-0002,WH-001,2026-03-16,2026-03-18,Delivered,1,112.30,0.0325,108.65,Online Store
